time_s,primitive,stage,tool_geometry,angle_deg,tip_x_m,tip_y_m,tip_z_m,gap_mm,contact_count,contact_force_n
4.249999999999754,micro_compression,HOLD,flat,15.0,0.5001668968836188,3.137891831832654e-06,0.2244671099780515,0.46710997805149423,3,5.119339284117936
4.251999999999754,micro_compression,HOLD,flat,15.0,0.5001675026128182,3.14630879585435e-06,0.22446712369567692,0.4671236956769187,3,5.117032207932392
4.2539999999997535,micro_compression,HOLD,flat,15.0,0.5001681056047056,3.1546898999531263e-06,0.22446713738393115,0.46713738393114324,3,5.11473619734307
4.255999999999753,micro_compression,HOLD,flat,15.0,0.5001687058699145,3.1630352046919262e-06,0.2244671510422196,0.4671510422195879,3,5.1124511966584745
4.257999999999753,micro_compression,HOLD,flat,15.0,0.500169303419075,3.1713447708533925e-06,0.22446716466996633,0.46716466996632455,3,5.110177150492132
4.259999999999753,micro_compression,HOLD,flat,15.0,0.500169898262808,3.1796186626087822e-06,0.22446717826661344,0.4671782666134383,3,5.107914003762334
4.261999999999753,micro_compression,HOLD,flat,15.0,0.5001704904117277,3.187856944644208e-06,0.22446719183162245,0.46719183162244327,3,5.105661701672892
4.263999999999752,micro_compression,HOLD,flat,15.0,0.5001710798764397,3.196059684315308e-06,0.22446720536447023,0.4672053644702301,3,5.103420189755125
4.265999999999752,micro_compression,HOLD,flat,15.0,0.5001716666675404,3.204226949844516e-06,0.22446721886465293,0.46721886465292406,3,5.101189413811076
4.267999999999752,micro_compression,HOLD,flat,15.0,0.5001722507956158,3.2123588112755277e-06,0.2244672323316818,0.467232331681805,3,5.098969319965963
4.269999999999752,micro_compression,HOLD,flat,15.0,0.500172832271243,3.220455340482372e-06,0.22446724576508525,0.4672457650852502,3,5.096759854626698
4.2719999999997516,micro_compression,HOLD,flat,15.0,0.5001734111049845,3.2285166102398022e-06,0.22446725916440793,0.46725916440792936,3,5.094560964487954
4.273999999999751,micro_compression,HOLD,flat,15.0,0.5001739873073947,3.236542695786879e-06,0.22446727252920795,0.46727252920794604,3,5.092372596573461
4.275999999999751,micro_compression,HOLD,flat,15.0,0.5001745608890126,3.244533673146439e-06,0.22446728585905984,0.467285859059835,3,5.090194698183694
4.277999999999751,micro_compression,HOLD,flat,15.0,0.5001751318603648,3.2524896195788245e-06,0.22446729915355346,0.4672991535534521,3,5.088027216895236
4.279999999999751,micro_compression,HOLD,flat,15.0,0.5001757002319641,3.2604106141807936e-06,0.2244673124122913,0.46731241229128195,3,5.085870100607013
4.2819999999997505,micro_compression,HOLD,flat,15.0,0.5001762660143085,3.2682967368587158e-06,0.2244673256348908,0.46732563489079726,3,5.083723297493563
4.28399999999975,micro_compression,HOLD,flat,15.0,0.5001768292178811,3.2761480695776744e-06,0.224467338820983,0.4673388209829876,3,5.081586756023461
4.28599999999975,micro_compression,HOLD,flat,15.0,0.5001773898531495,3.2839646947887997e-06,0.22446735197021161,0.46735197021161023,3,5.079460424946228
4.28799999999975,micro_compression,HOLD,flat,15.0,0.5001779479305641,3.291746696567647e-06,0.22446736508223392,0.4673650822339115,3,5.077344253307121
4.28999999999975,micro_compression,HOLD,flat,15.0,0.5001785034605594,3.299494160229177e-06,0.2244673781567194,0.46737815671940575,3,5.0752381904293085
4.291999999999749,micro_compression,HOLD,flat,15.0,0.5001790564535518,3.307207171651717e-06,0.2244673911933494,0.4673911933494035,3,5.073142185931257
4.293999999999749,micro_compression,HOLD,flat,15.0,0.5001796069199401,3.314885818792612e-06,0.2244674041918185,0.46740419181848236,3,5.071056189698087
4.295999999999749,micro_compression,HOLD,flat,15.0,0.500180154870105,3.3225301899905306e-06,0.2244674171518316,0.4674171518316006,3,5.068980151910196
