time_s,primitive,stage,tool_geometry,angle_deg,tip_x_m,tip_y_m,tip_z_m,gap_mm,contact_count,contact_force_n
1.1680000000000008,inclined_insertion,TILT,flat,15.0,0.5222949842708396,-2.512120677031721e-05,0.25831596310773164,34.31596310773163,0,0.0
1.1700000000000008,inclined_insertion,TILT,flat,15.0,0.5219583416590646,-2.5475439500073758e-05,0.2580426088600704,34.04260886007041,0,0.0
1.1720000000000008,inclined_insertion,TILT,flat,15.0,0.5216283760464946,-2.5443404374045113e-05,0.25777450587457057,33.774505874570565,0,0.0
1.1740000000000008,inclined_insertion,TILT,flat,15.0,0.5213049293211738,-2.511444561053549e-05,0.257511552328332,33.511552328332,0,0.0
1.1760000000000008,inclined_insertion,TILT,flat,15.0,0.5209878791112642,-2.4557574357256785e-05,0.257253637951132,33.25363795113198,0,0.0
1.1780000000000008,inclined_insertion,TILT,flat,15.0,0.5206771086808231,-2.3827886875884307e-05,0.2570006476161698,33.0006476161698,0,0.0
1.1800000000000008,inclined_insertion,TILT,flat,15.0,0.5203724906571553,-2.2970133168413795e-05,0.25675248624668257,32.75248624668256,0,0.0
1.1820000000000008,inclined_insertion,TILT,flat,15.0,0.5200738999876127,-2.2019432859448796e-05,0.25650908096244596,32.50908096244595,0,0.0
1.1840000000000008,inclined_insertion,TILT,flat,15.0,0.5197812328895611,-2.10020613641044e-05,0.2562703502809416,32.27035028094158,0,0.0
1.1860000000000008,inclined_insertion,TILT,flat,15.0,0.5194943858512187,-1.9939004598947776e-05,0.25603621242555946,32.036212425559455,0,0.0
1.1880000000000008,inclined_insertion,TILT,flat,15.0,0.519213258877354,-1.8846800165043334e-05,0.2558065792896373,31.806579289637288,0,0.0
1.1900000000000008,inclined_insertion,TILT,flat,15.0,0.5189377387461579,-1.7739386801539956e-05,0.25558138575846023,31.58138575846023,0,0.0
1.1920000000000008,inclined_insertion,TILT,flat,15.0,0.5186677316954055,-1.6626285761696834e-05,0.255360554854157,31.36055485415698,0,0.0
1.1940000000000008,inclined_insertion,TILT,flat,15.0,0.518403147316605,-1.5515098284365408e-05,0.25514399601206206,31.143996012062054,0,0.0
1.1960000000000008,inclined_insertion,TILT,flat,15.0,0.5181438805834515,-1.4412985850713032e-05,0.25493163264750573,30.93163264750573,0,0.0
1.1980000000000008,inclined_insertion,TILT,flat,15.0,0.5178898461225869,-1.3324454490745192e-05,0.2547233601260604,30.72336012606039,0,0.0
1.2000000000000008,inclined_insertion,TILT,flat,15.0,0.5176409183398064,-1.2255793846479335e-05,0.2545191300973708,30.519130097370812,0,0.0
1.2020000000000008,inclined_insertion,TILT,flat,15.0,0.5173969880593792,-1.1209757571207293e-05,0.25431892766402864,30.31892766402863,0,0.0
1.2040000000000008,inclined_insertion,TILT,flat,15.0,0.5171580039522363,-1.0184407308714649e-05,0.2541226760870283,30.122676087028317,0,0.0
1.2060000000000008,inclined_insertion,TILT,flat,15.0,0.516923871166402,-9.181568983042387e-06,0.2539303304514705,29.930330451470503,0,0.0
1.2080000000000009,inclined_insertion,TILT,flat,15.0,0.5166945184213767,-8.20079033911499e-06,0.25374182257997535,29.741822579975345,0,0.0
1.2100000000000009,inclined_insertion,TILT,flat,15.0,0.5164698993592035,-7.241007648823604e-06,0.25355700668071657,29.55700668071656,0,0.0
1.2120000000000009,inclined_insertion,TILT,flat,15.0,0.5162498667396068,-6.308587681833774e-06,0.2533758488157221,29.37584881572211,0,0.0
1.2140000000000009,inclined_insertion,TILT,flat,15.0,0.516034340499867,-5.402807498914855e-06,0.25319829139411587,29.198291394115866,0,0.0
1.2160000000000009,inclined_insertion,TILT,flat,15.0,0.5158232598050613,-4.522377326154812e-06,0.2530242359332435,29.02423593324352,0,0.0
1.2180000000000009,inclined_insertion,TILT,flat,15.0,0.5156165160991973,-3.6697871882947375e-06,0.2528536349689816,28.853634968981606,0,0.0
1.2200000000000009,inclined_insertion,TILT,flat,15.0,0.5154140368585979,-2.8441322794541874e-06,0.2526864184004589,28.68641840045891,0,0.0
